id,filename,group,category,index_in_set,image_path,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,label,imageID
ai_portrait_00063,ai_portrait_00063.jpg,ai,portrait,63,images/ai_portrait_00063.jpg,173,48.0186,47,29.0483,16,57.009,AI Portrait 00063,333
ai_portrait_00064,ai_portrait_00064.jpg,ai,portrait,64,images/ai_portrait_00064.jpg,241,62.4682,5,35.6268,142,75.8258,AI Portrait 00064,334
ai_portrait_00065,ai_portrait_00065.jpg,ai,portrait,65,images/ai_portrait_00065.jpg,55,52.7093,48,22.4524,54,29.6213,AI Portrait 00065,335
ai_portrait_00066,ai_portrait_00066.jpg,ai,portrait,66,images/ai_portrait_00066.jpg,219,35.3509,32,26.8089,15,37.1443,AI Portrait 00066,336
ai_portrait_00067,ai_portrait_00067.jpg,ai,portrait,67,images/ai_portrait_00067.jpg,178,35.6031,9,18.8661,106,56.398,AI Portrait 00067,337
ai_portrait_00068,ai_portrait_00068.jpg,ai,portrait,68,images/ai_portrait_00068.jpg,233,48.2635,12,37.366,13,21.7906,AI Portrait 00068,338
ai_portrait_00069,ai_portrait_00069.jpg,ai,portrait,69,images/ai_portrait_00069.jpg,114,86.3023,8,29.7652,17,57.6601,AI Portrait 00069,339
ai_portrait_00070,ai_portrait_00070.jpg,ai,portrait,70,images/ai_portrait_00070.jpg,209,38.1201,19,39.5042,18,36.3243,AI Portrait 00070,340
ai_portrait_00071,ai_portrait_00071.jpg,ai,portrait,71,images/ai_portrait_00071.jpg,207,52.6212,57,41.9738,13,81.2807,AI Portrait 00071,341
ai_portrait_00072,ai_portrait_00072.jpg,ai,portrait,72,images/ai_portrait_00072.jpg,200,44.7128,84,24.2865,10,45.5332,AI Portrait 00072,342
ai_portrait_00073,ai_portrait_00073.jpg,ai,portrait,73,images/ai_portrait_00073.jpg,166,54.8629,69,36.737,13,68.1917,AI Portrait 00073,343
ai_portrait_00074,ai_portrait_00074.jpg,ai,portrait,74,images/ai_portrait_00074.jpg,164,44.4413,97,35.6887,207,35.4047,AI Portrait 00074,344
ai_portrait_00075,ai_portrait_00075.jpg,ai,portrait,75,images/ai_portrait_00075.jpg,75,52.5217,73,45.3323,21,46.4999,AI Portrait 00075,345
ai_portrait_00076,ai_portrait_00076.jpg,ai,portrait,76,images/ai_portrait_00076.jpg,235,52.0673,7,41.1848,154,72.225,AI Portrait 00076,346
ai_portrait_00077,ai_portrait_00077.jpg,ai,portrait,77,images/ai_portrait_00077.jpg,144,56.1378,35,22.6407,21,70.0141,AI Portrait 00077,347
ai_portrait_00078,ai_portrait_00078.jpg,ai,portrait,78,images/ai_portrait_00078.jpg,32,33.8959,78,36.3419,18,66.0429,AI Portrait 00078,348
ai_portrait_00079,ai_portrait_00079.jpg,ai,portrait,79,images/ai_portrait_00079.jpg,190,51.9764,69,39.1279,15,20.5418,AI Portrait 00079,349
ai_portrait_00080,ai_portrait_00080.jpg,ai,portrait,80,images/ai_portrait_00080.jpg,211,38.0115,58,35.8526,14,27.9527,AI Portrait 00080,350
ai_portrait_00081,ai_portrait_00081.jpg,ai,portrait,81,images/ai_portrait_00081.jpg,76,50.2553,48,30.5481,46,45.2623,AI Portrait 00081,351
ai_portrait_00082,ai_portrait_00082.jpg,ai,portrait,82,images/ai_portrait_00082.jpg,41,57.8954,69,37.8093,12,79.9346,AI Portrait 00082,352
ai_portrait_00083,ai_portrait_00083.jpg,ai,portrait,83,images/ai_portrait_00083.jpg,78,54.6176,88,41.6387,19,19.0521,AI Portrait 00083,353
ai_portrait_00084,ai_portrait_00084.jpg,ai,portrait,84,images/ai_portrait_00084.jpg,198,33.0884,49,20.2236,23,9.3543,AI Portrait 00084,354
ai_portrait_00085,ai_portrait_00085.jpg,ai,portrait,85,images/ai_portrait_00085.jpg,63,44.692,122,59.6644,13,46.851,AI Portrait 00085,355
ai_portrait_00086,ai_portrait_00086.jpg,ai,portrait,86,images/ai_portrait_00086.jpg,159,51.9686,75,25.1586,16,43.4399,AI Portrait 00086,356
ai_portrait_00087,ai_portrait_00087.jpg,ai,portrait,87,images/ai_portrait_00087.jpg,74,68.4891,69,45.0301,18,47.7971,AI Portrait 00087,357
ai_portrait_00088,ai_portrait_00088.jpg,ai,portrait,88,images/ai_portrait_00088.jpg,219,81.0564,73,37.6114,17,35.0832,AI Portrait 00088,358
ai_portrait_00089,ai_portrait_00089.jpg,ai,portrait,89,images/ai_portrait_00089.jpg,207,41.9376,10,49.7889,23,86.2249,AI Portrait 00089,359
ai_portrait_00090,ai_portrait_00090.jpg,ai,portrait,90,images/ai_portrait_00090.jpg,192,60.1595,30,31.0444,16,78.9364,AI Portrait 00090,360
human_abstract_00001,human_abstract_00001.jpg,human,abstract,1,images/human_abstract_00001.jpg,189,32.5911,166,55.1495,28,81.0243,HUMAN Abstract 00001,361
human_abstract_00002,human_abstract_00002.jpg,human,abstract,2,images/human_abstract_00002.jpg,145,71.3915,255,29.788,0,13.3325,HUMAN Abstract 00002,362
human_abstract_00003,human_abstract_00003.jpg,human,abstract,3,images/human_abstract_00003.jpg,227,49.7883,237,61.9603,16,99.8589,HUMAN Abstract 00003,363
human_abstract_00004,human_abstract_00004.jpg,human,abstract,4,images/human_abstract_00004.jpg,8,124.5904,6,92.0454,42,73.557,HUMAN Abstract 00004,364
human_abstract_00005,human_abstract_00005.jpg,human,abstract,5,images/human_abstract_00005.jpg,227,38.3554,189,71.2239,168,30.0875,HUMAN Abstract 00005,365
human_abstract_00006,human_abstract_00006.jpg,human,abstract,6,images/human_abstract_00006.jpg,43,72.5817,96,80.1442,21,27.6315,HUMAN Abstract 00006,366
human_abstract_00007,human_abstract_00007.jpg,human,abstract,7,images/human_abstract_00007.jpg,48,92.8581,102,74.4709,45,48.7504,HUMAN Abstract 00007,367
human_abstract_00008,human_abstract_00008.jpg,human,abstract,8,images/human_abstract_00008.jpg,123,50.7569,173,55.5628,245,120.0022,HUMAN Abstract 00008,368
human_abstract_00009,human_abstract_00009.jpg,human,abstract,9,images/human_abstract_00009.jpg,47,76.6945,40,45.7144,22,60.3259,HUMAN Abstract 00009,369
human_abstract_00010,human_abstract_00010.jpg,human,abstract,10,images/human_abstract_00010.jpg,67,64.5213,255,15.7146,18,11.5178,HUMAN Abstract 00010,370
human_abstract_00011,human_abstract_00011.jpg,human,abstract,11,images/human_abstract_00011.jpg,30,69.1214,140,88.1096,19,22.4337,HUMAN Abstract 00011,371
human_abstract_00012,human_abstract_00012.jpg,human,abstract,12,images/human_abstract_00012.jpg,26,36.6442,116,29.5801,131,34.5408,HUMAN Abstract 00012,372
human_abstract_00013,human_abstract_00013.jpg,human,abstract,13,images/human_abstract_00013.jpg,70,90.4076,212,102.5451,12,66.7689,HUMAN Abstract 00013,373
human_abstract_00014,human_abstract_00014.jpg,human,abstract,14,images/human_abstract_00014.jpg,78,56.4587,72,44.9147,26,75.0168,HUMAN Abstract 00014,374
human_abstract_00015,human_abstract_00015.jpg,human,abstract,15,images/human_abstract_00015.jpg,53,63.5165,114,64.0655,85,19.3753,HUMAN Abstract 00015,375
human_abstract_00016,human_abstract_00016.jpg,human,abstract,16,images/human_abstract_00016.jpg,238,24.6211,214,20.7687,25,4.299,HUMAN Abstract 00016,376
human_abstract_00017,human_abstract_00017.jpg,human,abstract,17,images/human_abstract_00017.jpg,55,25.5712,100,33.5147,16,98.8961,HUMAN Abstract 00017,377
human_abstract_00018,human_abstract_00018.jpg,human,abstract,18,images/human_abstract_00018.jpg,170,49.7502,46,45.9552,67,31.1519,HUMAN Abstract 00018,378
human_abstract_00019,human_abstract_00019.jpg,human,abstract,19,images/human_abstract_00019.jpg,213,25.0987,32,62.4634,122,43.4459,HUMAN Abstract 00019,379
human_abstract_00020,human_abstract_00020.jpg,human,abstract,20,images/human_abstract_00020.jpg,71,33.4607,71,51.1789,60,64.5277,HUMAN Abstract 00020,380
human_abstract_00021,human_abstract_00021.jpg,human,abstract,21,images/human_abstract_00021.jpg,108,71.5027,218,87.4899,141,59.7878,HUMAN Abstract 00021,381
human_abstract_00022,human_abstract_00022.jpg,human,abstract,22,images/human_abstract_00022.jpg,217,29.7155,61,25.6937,49,96.6849,HUMAN Abstract 00022,382
human_abstract_00023,human_abstract_00023.jpg,human,abstract,23,images/human_abstract_00023.jpg,26,45.8792,85,50.5836,15,5.5821,HUMAN Abstract 00023,383
human_abstract_00024,human_abstract_00024.jpg,human,abstract,24,images/human_abstract_00024.jpg,156,49.6086,19,28.9393,113,47.5861,HUMAN Abstract 00024,384
human_abstract_00025,human_abstract_00025.jpg,human,abstract,25,images/human_abstract_00025.jpg,83,52.4703,107,41.671,33,78.5688,HUMAN Abstract 00025,385
human_abstract_00026,human_abstract_00026.jpg,human,abstract,26,images/human_abstract_00026.jpg,253,2.0128,16,43.3439,8,94.6398,HUMAN Abstract 00026,386
human_abstract_00027,human_abstract_00027.jpg,human,abstract,27,images/human_abstract_00027.jpg,37,61.8696,164,51.2442,37,34.2014,HUMAN Abstract 00027,387
human_abstract_00028,human_abstract_00028.jpg,human,abstract,28,images/human_abstract_00028.jpg,228,106.7462,255,62.4408,26,47.7946,HUMAN Abstract 00028,388
human_abstract_00029,human_abstract_00029.jpg,human,abstract,29,images/human_abstract_00029.jpg,140,62.5226,85,52.5709,225,52.2601,HUMAN Abstract 00029,389
human_abstract_00030,human_abstract_00030.jpg,human,abstract,30,images/human_abstract_00030.jpg,45,32.1429,255,40.7522,5,55.3672,HUMAN Abstract 00030,390
human_abstract_00031,human_abstract_00031.jpg,human,abstract,31,images/human_abstract_00031.jpg,20,61.4147,127,74.8187,79,60.7486,HUMAN Abstract 00031,391
human_abstract_00032,human_abstract_00032.jpg,human,abstract,32,images/human_abstract_00032.jpg,33,71.4518,221,68.2193,125,60.2035,HUMAN Abstract 00032,392
human_abstract_00033,human_abstract_00033.jpg,human,abstract,33,images/human_abstract_00033.jpg,125,76.0211,173,76.7195,102,88.8002,HUMAN Abstract 00033,393
human_abstract_00034,human_abstract_00034.jpg,human,abstract,34,images/human_abstract_00034.jpg,179,65.2077,41,51.1452,165,45.4322,HUMAN Abstract 00034,394
human_abstract_00035,human_abstract_00035.jpg,human,abstract,35,images/human_abstract_00035.jpg,155,48.3143,65,56.6157,23,92.1382,HUMAN Abstract 00035,395
human_abstract_00036,human_abstract_00036.jpg,human,abstract,36,images/human_abstract_00036.jpg,51,78.7353,162,86.9227,31,101.9956,HUMAN Abstract 00036,396
human_abstract_00037,human_abstract_00037.jpg,human,abstract,37,images/human_abstract_00037.jpg,145,71.6424,51,81.1388,135,76.4106,HUMAN Abstract 00037,397
human_abstract_00038,human_abstract_00038.jpg,human,abstract,38,images/human_abstract_00038.jpg,85,80.0217,221,44.5471,174,85.8769,HUMAN Abstract 00038,398
human_abstract_00039,human_abstract_00039.jpg,human,abstract,39,images/human_abstract_00039.jpg,250,86.527,134,66.831,179,71.088,HUMAN Abstract 00039,399
human_abstract_00040,human_abstract_00040.jpg,human,abstract,40,images/human_abstract_00040.jpg,169,50.5541,40,65.7345,131,57.1819,HUMAN Abstract 00040,400
human_abstract_00041,human_abstract_00041.jpg,human,abstract,41,images/human_abstract_00041.jpg,86,58.187,103,60.4456,69,87.5878,HUMAN Abstract 00041,401
human_abstract_00042,human_abstract_00042.jpg,human,abstract,42,images/human_abstract_00042.jpg,65,66.3909,170,43.5749,207,104.9446,HUMAN Abstract 00042,402
human_abstract_00043,human_abstract_00043.jpg,human,abstract,43,images/human_abstract_00043.jpg,41,91.506,212,62.8228,235,109.4876,HUMAN Abstract 00043,403
human_abstract_00044,human_abstract_00044.jpg,human,abstract,44,images/human_abstract_00044.jpg,43,59.7927,145,62.4332,195,69.2677,HUMAN Abstract 00044,404
human_abstract_00045,human_abstract_00045.jpg,human,abstract,45,images/human_abstract_00045.jpg,237,81.8477,142,81.1429,189,87.2337,HUMAN Abstract 00045,405
human_abstract_00046,human_abstract_00046.jpg,human,abstract,46,images/human_abstract_00046.jpg,172,79.5146,58,53.3533,31,53.5363,HUMAN Abstract 00046,406
human_abstract_00047,human_abstract_00047.jpg,human,abstract,47,images/human_abstract_00047.jpg,135,81.5274,24,85.6256,38,67.4247,HUMAN Abstract 00047,407
human_abstract_00048,human_abstract_00048.jpg,human,abstract,48,images/human_abstract_00048.jpg,200,54.4894,253,28.011,212,25.2981,HUMAN Abstract 00048,408
human_abstract_00049,human_abstract_00049.jpg,human,abstract,49,images/human_abstract_00049.jpg,149,83.8087,34,84.9074,70,58.4932,HUMAN Abstract 00049,409
human_abstract_00050,human_abstract_00050.jpg,human,abstract,50,images/human_abstract_00050.jpg,195,95.9042,255,48.7988,0,99.0588,HUMAN Abstract 00050,410
human_abstract_00051,human_abstract_00051.jpg,human,abstract,51,images/human_abstract_00051.jpg,248,72.0186,205,120.3525,0,74.5612,HUMAN Abstract 00051,411
human_abstract_00052,human_abstract_00052.jpg,human,abstract,52,images/human_abstract_00052.jpg,254,67.0324,50,75.0603,85,33.2888,HUMAN Abstract 00052,412
human_abstract_00053,human_abstract_00053.jpg,human,abstract,53,images/human_abstract_00053.jpg,233,69.8201,90,85.1492,157,11.2438,HUMAN Abstract 00053,413
human_abstract_00054,human_abstract_00054.jpg,human,abstract,54,images/human_abstract_00054.jpg,247,97.9236,207,112.681,126,67.7776,HUMAN Abstract 00054,414
human_abstract_00055,human_abstract_00055.jpg,human,abstract,55,images/human_abstract_00055.jpg,253,35.3894,141,92.5653,85,64.2754,HUMAN Abstract 00055,415
human_abstract_00056,human_abstract_00056.jpg,human,abstract,56,images/human_abstract_00056.jpg,177,18.3416,36,6.207,63,15.1818,HUMAN Abstract 00056,416
human_abstract_00057,human_abstract_00057.jpg,human,abstract,57,images/human_abstract_00057.jpg,45,92.8032,255,79.5618,0,45.2802,HUMAN Abstract 00057,417
human_abstract_00058,human_abstract_00058.jpg,human,abstract,58,images/human_abstract_00058.jpg,255,3.7553,254,109.2891,42,85.3389,HUMAN Abstract 00058,418
human_abstract_00059,human_abstract_00059.jpg,human,abstract,59,images/human_abstract_00059.jpg,126,61.749,208,65.765,251,116.4044,HUMAN Abstract 00059,419
human_abstract_00060,human_abstract_00060.jpg,human,abstract,60,images/human_abstract_00060.jpg,226,27.0161,177,59.2885,14,36.9205,HUMAN Abstract 00060,420
human_abstract_00061,human_abstract_00061.jpg,human,abstract,61,images/human_abstract_00061.jpg,48,42.8845,205,77.9554,37,73.2366,HUMAN Abstract 00061,421
human_abstract_00062,human_abstract_00062.jpg,human,abstract,62,images/human_abstract_00062.jpg,235,43.4709,168,35.9334,22,22.7361,HUMAN Abstract 00062,422
human_abstract_00063,human_abstract_00063.jpg,human,abstract,63,images/human_abstract_00063.jpg,166,45.2428,200,46.5937,119,59.9369,HUMAN Abstract 00063,423
human_abstract_00064,human_abstract_00064.jpg,human,abstract,64,images/human_abstract_00064.jpg,104,46.898,61,50.2972,144,52.1145,HUMAN Abstract 00064,424
human_abstract_00065,human_abstract_00065.jpg,human,abstract,65,images/human_abstract_00065.jpg,26,54.7387,229,96.4896,15,40.6511,HUMAN Abstract 00065,425
human_abstract_00066,human_abstract_00066.jpg,human,abstract,66,images/human_abstract_00066.jpg,227,106.2143,19,51.5558,66,36.7977,HUMAN Abstract 00066,426
human_abstract_00067,human_abstract_00067.jpg,human,abstract,67,images/human_abstract_00067.jpg,73,62.1772,38,33.5833,170,29.0591,HUMAN Abstract 00067,427
human_abstract_00068,human_abstract_00068.jpg,human,abstract,68,images/human_abstract_00068.jpg,70,84.4075,253,32.5712,180,49.0665,HUMAN Abstract 00068,428
human_abstract_00069,human_abstract_00069.jpg,human,abstract,69,images/human_abstract_00069.jpg,240,96.3679,2,98.9013,30,72.2291,HUMAN Abstract 00069,429
human_abstract_00070,human_abstract_00070.jpg,human,abstract,70,images/human_abstract_00070.jpg,206,61.4502,185,50.3847,29,100.1507,HUMAN Abstract 00070,430
human_abstract_00071,human_abstract_00071.jpg,human,abstract,71,images/human_abstract_00071.jpg,86,50.7066,190,35.7101,27,3.8497,HUMAN Abstract 00071,431
human_abstract_00072,human_abstract_00072.jpg,human,abstract,72,images/human_abstract_00072.jpg,150,77.9233,118,57.7314,233,73.3487,HUMAN Abstract 00072,432
human_abstract_00073,human_abstract_00073.jpg,human,abstract,73,images/human_abstract_00073.jpg,121,76.6734,69,44.5839,121,52.8441,HUMAN Abstract 00073,433
human_abstract_00074,human_abstract_00074.jpg,human,abstract,74,images/human_abstract_00074.jpg,171,27.9665,243,28.6741,53,58.0438,HUMAN Abstract 00074,434
human_abstract_00075,human_abstract_00075.jpg,human,abstract,75,images/human_abstract_00075.jpg,248,52.9576,161,46.4844,15,27.7918,HUMAN Abstract 00075,435
human_abstract_00076,human_abstract_00076.jpg,human,abstract,76,images/human_abstract_00076.jpg,102,82.4426,172,64.8681,55,54.5282,HUMAN Abstract 00076,436
human_abstract_00077,human_abstract_00077.jpg,human,abstract,77,images/human_abstract_00077.jpg,45,41.7497,39,33.0435,18,80.7131,HUMAN Abstract 00077,437
human_abstract_00078,human_abstract_00078.jpg,human,abstract,78,images/human_abstract_00078.jpg,90,43.4061,143,91.2318,29,72.1509,HUMAN Abstract 00078,438
human_abstract_00079,human_abstract_00079.jpg,human,abstract,79,images/human_abstract_00079.jpg,82,60.1242,106,56.5481,112,68.1741,HUMAN Abstract 00079,439
human_abstract_00080,human_abstract_00080.jpg,human,abstract,80,images/human_abstract_00080.jpg,152,74.1437,89,79.3031,72,53.0822,HUMAN Abstract 00080,440
human_abstract_00081,human_abstract_00081.jpg,human,abstract,81,images/human_abstract_00081.jpg,132,76.2378,53,62.1685,136,66.3189,HUMAN Abstract 00081,441
human_abstract_00082,human_abstract_00082.jpg,human,abstract,82,images/human_abstract_00082.jpg,250,19.2592,2,15.2914,35,51.4875,HUMAN Abstract 00082,442
human_abstract_00083,human_abstract_00083.jpg,human,abstract,83,images/human_abstract_00083.jpg,181,62.782,83,54.6448,29,67.531,HUMAN Abstract 00083,443
human_abstract_00084,human_abstract_00084.jpg,human,abstract,84,images/human_abstract_00084.jpg,83,44.2786,33,49.231,38,65.1978,HUMAN Abstract 00084,444
human_abstract_00085,human_abstract_00085.jpg,human,abstract,85,images/human_abstract_00085.jpg,163,61.4105,26,76.7762,135,79.7085,HUMAN Abstract 00085,445
human_abstract_00086,human_abstract_00086.jpg,human,abstract,86,images/human_abstract_00086.jpg,153,27.8241,255,26.6232,36,3.4619,HUMAN Abstract 00086,446
human_abstract_00087,human_abstract_00087.jpg,human,abstract,87,images/human_abstract_00087.jpg,33,48.0839,137,44.4318,22,12.7236,HUMAN Abstract 00087,447
human_abstract_00088,human_abstract_00088.jpg,human,abstract,88,images/human_abstract_00088.jpg,150,81.7553,106,77.3605,37,72.2131,HUMAN Abstract 00088,448
human_abstract_00089,human_abstract_00089.jpg,human,abstract,89,images/human_abstract_00089.jpg,48,33.3879,38,23.9634,177,84.3684,HUMAN Abstract 00089,449
human_abstract_00090,human_abstract_00090.jpg,human,abstract,90,images/human_abstract_00090.jpg,188,27.0375,217,75.2468,20,3.1395,HUMAN Abstract 00090,450
human_cityscape_00001,human_cityscape_00001.jpg,human,cityscape,1,images/human_cityscape_00001.jpg,123,68.1003,37,54.2695,127,58.3425,HUMAN Cityscape 00001,451
human_cityscape_00002,human_cityscape_00002.jpg,human,cityscape,2,images/human_cityscape_00002.jpg,124,62.8303,56,54.1191,41,54.4693,HUMAN Cityscape 00002,452
human_cityscape_00003,human_cityscape_00003.jpg,human,cityscape,3,images/human_cityscape_00003.jpg,114,63.5168,63,60.5721,36,55.6297,HUMAN Cityscape 00003,453
human_cityscape_00004,human_cityscape_00004.jpg,human,cityscape,4,images/human_cityscape_00004.jpg,133,55.1596,143,59.1688,143,21.2783,HUMAN Cityscape 00004,454
human_cityscape_00005,human_cityscape_00005.jpg,human,cityscape,5,images/human_cityscape_00005.jpg,156,60.593,62,40.4036,158,72.5116,HUMAN Cityscape 00005,455
human_cityscape_00006,human_cityscape_00006.jpg,human,cityscape,6,images/human_cityscape_00006.jpg,128,65.5087,83,52.2761,130,55.3495,HUMAN Cityscape 00006,456
human_cityscape_00007,human_cityscape_00007.jpg,human,cityscape,7,images/human_cityscape_00007.jpg,179,80.3702,70,51.6166,113,60.9398,HUMAN Cityscape 00007,457
human_cityscape_00008,human_cityscape_00008.jpg,human,cityscape,8,images/human_cityscape_00008.jpg,176,69.6407,40,29.3859,141,58.0518,HUMAN Cityscape 00008,458
human_cityscape_00009,human_cityscape_00009.jpg,human,cityscape,9,images/human_cityscape_00009.jpg,203,47.4171,14,48.5498,93,41.1719,HUMAN Cityscape 00009,459
human_cityscape_00010,human_cityscape_00010.jpg,human,cityscape,10,images/human_cityscape_00010.jpg,138,47.0703,115,49.9864,143,42.464,HUMAN Cityscape 00010,460
human_cityscape_00011,human_cityscape_00011.jpg,human,cityscape,11,images/human_cityscape_00011.jpg,154,68.3536,79,49.4757,135,55.6954,HUMAN Cityscape 00011,461
human_cityscape_00012,human_cityscape_00012.jpg,human,cityscape,12,images/human_cityscape_00012.jpg,150,58.4188,129,82.7788,146,37.9994,HUMAN Cityscape 00012,462
human_cityscape_00013,human_cityscape_00013.jpg,human,cityscape,13,images/human_cityscape_00013.jpg,117,65.0372,57,101.1567,46,53.6728,HUMAN Cityscape 00013,463
human_cityscape_00014,human_cityscape_00014.jpg,human,cityscape,14,images/human_cityscape_00014.jpg,131,61.9513,126,75.9458,37,50.3054,HUMAN Cityscape 00014,464
human_cityscape_00015,human_cityscape_00015.jpg,human,cityscape,15,images/human_cityscape_00015.jpg,131,64.1122,136,74.1446,38,50.2479,HUMAN Cityscape 00015,465
human_cityscape_00016,human_cityscape_00016.jpg,human,cityscape,16,images/human_cityscape_00016.jpg,102,66.6963,57,44.1855,24,57.2612,HUMAN Cityscape 00016,466
human_cityscape_00017,human_cityscape_00017.jpg,human,cityscape,17,images/human_cityscape_00017.jpg,105,73.8599,32,41.8102,68,42.6225,HUMAN Cityscape 00017,467
human_cityscape_00018,human_cityscape_00018.jpg,human,cityscape,18,images/human_cityscape_00018.jpg,163,74.5114,14,39.5015,42,61.8623,HUMAN Cityscape 00018,468
human_cityscape_00019,human_cityscape_00019.jpg,human,cityscape,19,images/human_cityscape_00019.jpg,148,70.6043,19,33.5008,79,27.7762,HUMAN Cityscape 00019,469
human_cityscape_00020,human_cityscape_00020.jpg,human,cityscape,20,images/human_cityscape_00020.jpg,135,50.1954,41,43.8614,138,51.8947,HUMAN Cityscape 00020,470
human_cityscape_00021,human_cityscape_00021.jpg,human,cityscape,21,images/human_cityscape_00021.jpg,175,69.0743,31,41.7964,127,58.0772,HUMAN Cityscape 00021,471
human_cityscape_00022,human_cityscape_00022.jpg,human,cityscape,22,images/human_cityscape_00022.jpg,81,60.4481,36,57.5942,70,46.9657,HUMAN Cityscape 00022,472
human_cityscape_00023,human_cityscape_00023.jpg,human,cityscape,23,images/human_cityscape_00023.jpg,118,53.8549,81,40.9517,141,57.6714,HUMAN Cityscape 00023,473
human_cityscape_00024,human_cityscape_00024.jpg,human,cityscape,24,images/human_cityscape_00024.jpg,152,58.7732,76,27.5284,147,16.4192,HUMAN Cityscape 00024,474
human_cityscape_00025,human_cityscape_00025.jpg,human,cityscape,25,images/human_cityscape_00025.jpg,221,76.4333,30,33.3487,158,49.653,HUMAN Cityscape 00025,475
human_cityscape_00026,human_cityscape_00026.jpg,human,cityscape,26,images/human_cityscape_00026.jpg,195,53.3498,89,65.9502,27,56.9598,HUMAN Cityscape 00026,476
human_cityscape_00027,human_cityscape_00027.jpg,human,cityscape,27,images/human_cityscape_00027.jpg,182,68.3063,59,42.5978,146,39.9675,HUMAN Cityscape 00027,477
human_cityscape_00028,human_cityscape_00028.jpg,human,cityscape,28,images/human_cityscape_00028.jpg,253,74.101,3,33.4034,26,45.5148,HUMAN Cityscape 00028,478
human_cityscape_00029,human_cityscape_00029.jpg,human,cityscape,29,images/human_cityscape_00029.jpg,136,61.4945,56,67.9991,134,45.9463,HUMAN Cityscape 00029,479
human_cityscape_00030,human_cityscape_00030.jpg,human,cityscape,30,images/human_cityscape_00030.jpg,178,58.5902,53,35.7357,149,29.3608,HUMAN Cityscape 00030,480
human_cityscape_00031,human_cityscape_00031.jpg,human,cityscape,31,images/human_cityscape_00031.jpg,105,46.3544,28,38.7562,34,37.3419,HUMAN Cityscape 00031,481
human_cityscape_00032,human_cityscape_00032.jpg,human,cityscape,32,images/human_cityscape_00032.jpg,110,60.911,36,42.0643,139,47.0113,HUMAN Cityscape 00032,482
human_cityscape_00033,human_cityscape_00033.jpg,human,cityscape,33,images/human_cityscape_00033.jpg,176,73.175,41,47.3111,123,12.499,HUMAN Cityscape 00033,483
human_cityscape_00034,human_cityscape_00034.jpg,human,cityscape,34,images/human_cityscape_00034.jpg,105,62.8431,31,41.6798,70,53.4139,HUMAN Cityscape 00034,484
human_cityscape_00035,human_cityscape_00035.jpg,human,cityscape,35,images/human_cityscape_00035.jpg,208,103.1116,136,67.7233,147,56.8814,HUMAN Cityscape 00035,485
human_cityscape_00036,human_cityscape_00036.jpg,human,cityscape,36,images/human_cityscape_00036.jpg,123,60.1682,110,72.2006,58,57.8915,HUMAN Cityscape 00036,486
human_cityscape_00037,human_cityscape_00037.jpg,human,cityscape,37,images/human_cityscape_00037.jpg,158,72.825,201,85.1718,131,55.1848,HUMAN Cityscape 00037,487
human_cityscape_00038,human_cityscape_00038.jpg,human,cityscape,38,images/human_cityscape_00038.jpg,156,34.5764,53,32.036,131,51.8756,HUMAN Cityscape 00038,488
human_cityscape_00039,human_cityscape_00039.jpg,human,cityscape,39,images/human_cityscape_00039.jpg,184,51.6302,8,23.7875,127,62.0724,HUMAN Cityscape 00039,489
human_cityscape_00040,human_cityscape_00040.jpg,human,cityscape,40,images/human_cityscape_00040.jpg,101,73.8464,28,30.0833,141,48.2353,HUMAN Cityscape 00040,490
human_cityscape_00041,human_cityscape_00041.jpg,human,cityscape,41,images/human_cityscape_00041.jpg,164,49.1275,40,25.9719,142,41.5078,HUMAN Cityscape 00041,491
human_cityscape_00042,human_cityscape_00042.jpg,human,cityscape,42,images/human_cityscape_00042.jpg,91,54.1578,29,44.3068,127,50.0029,HUMAN Cityscape 00042,492
human_cityscape_00043,human_cityscape_00043.jpg,human,cityscape,43,images/human_cityscape_00043.jpg,144,75.9276,36,42.347,158,37.6965,HUMAN Cityscape 00043,493
human_cityscape_00044,human_cityscape_00044.jpg,human,cityscape,44,images/human_cityscape_00044.jpg,146,68.9692,112,44.9903,150,46.3134,HUMAN Cityscape 00044,494
human_cityscape_00045,human_cityscape_00045.jpg,human,cityscape,45,images/human_cityscape_00045.jpg,166,52.4763,46,30.4882,130,28.7629,HUMAN Cityscape 00045,495
human_cityscape_00046,human_cityscape_00046.jpg,human,cityscape,46,images/human_cityscape_00046.jpg,77,83.9124,95,69.1215,141,54.72,HUMAN Cityscape 00046,496
human_cityscape_00047,human_cityscape_00047.jpg,human,cityscape,47,images/human_cityscape_00047.jpg,190,47.1176,42,29.3723,140,39.9205,HUMAN Cityscape 00047,497
human_cityscape_00048,human_cityscape_00048.jpg,human,cityscape,48,images/human_cityscape_00048.jpg,121,43.1535,180,68.493,152,45.5105,HUMAN Cityscape 00048,498
human_cityscape_00049,human_cityscape_00049.jpg,human,cityscape,49,images/human_cityscape_00049.jpg,182,51.4398,36,25.774,122,21.313,HUMAN Cityscape 00049,499
human_cityscape_00050,human_cityscape_00050.jpg,human,cityscape,50,images/human_cityscape_00050.jpg,82,53.3234,172,83.1626,130,35.849,HUMAN Cityscape 00050,500
human_cityscape_00051,human_cityscape_00051.jpg,human,cityscape,51,images/human_cityscape_00051.jpg,169,35.7538,93,29.8195,156,21.8276,HUMAN Cityscape 00051,501
